Row,Country,Difficulty,Question,Answer,Options,Failed,Why it failed,Remedy
13117,Chile,easy,Which Chile players were key at the 2010 FIFA World Cup?,Alexis Sánchez and Arturo,Alexis Sánchez and Arturo Vidal | Gary Medel and Charles Aránguiz | Claudio Bravo and Eduardo Vargas | Marcelo Salas and Iván Zamorano,,,Rectified programmatically
13121,Chile,medium,Which Chile squad at the 2026 World Cup will feature a new generation?,Chile's 2026 squad,Chile's 2026 squad | Chile's 2014 squad | Chile's 2010 squad | Chile's 2022 squad,,,Rectified programmatically
13122,Chile,hard,Which Chile squad will feature a new generation of players?,The 2026 World Cup,The 2026 World Cup squad | The 2014 World Cup squad | The 2010 World Cup squad | The 2018 World Cup squad,,,Rectified programmatically
13128,Chile,easy,Which Chile star could match Argentina's Messi by playing at the 2026 FIFA World Cup?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13130,Chile,easy,Which Chile star could still appear at the 2026 FIFA World Cup?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13132,Chile,easy,Which Chile star is NOT part of the new 2026 generation?,Alexis Sánchez,Alexis Sánchez | Ben Brereton Díaz | Arturo Vidal | Gary Medel,,,Rectified programmatically
13139,Chile,easy,"Which Chile star, nearing retirement, could still play at the 2026 World Cup?",Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13141,Chile,easy,Which Chile star's final World Cup could be the 2026 tournament?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13149,Chile,easy,Which Chile veteran may still play at the 2026 World Cup?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13167,Chile,easy,Which Chilean clubs feature in their top domestic league?,"Colo-Colo, Universidad de Chile,","Colo-Colo, Universidad de Chile, Universidad Católica | Palestino,  Audax Italiano,  Cobreloa | Everton, Huachipato, O'Higgins | Deportes La Serena, Coquimbo Unido",,,Rectified programmatically
13169,Chile,easy,Which Chilean defender earned over 130 caps before the 2022 World Cup?,Gary Medel,Gary Medel | Arturo Vidal | Claudio Bravo | Charles Aránguiz,,,Rectified programmatically
13188,Chile,easy,Which Chilean forward could be a 2026 World Cup squad's oldest player?,Alexis Sánchez,Alexis Sánchez | Ben Brereton Díaz | Arturo Vidal | Gary Medel,,,Rectified programmatically
13194,Chile,easy,Which Chilean forward for the 2026 squad has Premier League experience?,Ben Brereton Díaz,Ben Brereton Díaz | Alexis Sánchez | Arturo Vidal | Gary Medel,,,Rectified programmatically
13216,Chile,easy,Which Chilean forward with Premier League pedigree was in the 2026 World Cup squad?,Ben Brereton Díaz,Ben Brereton Díaz | Alexis Sánchez | Arturo Vidal | Eduardo Vargas,,,Rectified programmatically
13235,Chile,easy,Which Chilean golden generation players' aging necessitates a 2026 World Cup squad overhaul?,"Sánchez, Vidal, Bravo, Medel","Sánchez, Vidal, Bravo, Medel | Valdés,  Beausejour,  Carmona, Jara | Fernández, Aránguiz,, Vargas | Paredes, Díaz, Pulgar, Meneses",,,Rectified programmatically
13233,Chile,easy,Which Chilean golden generation players are aging rapidly for the 2026 World Cup?,"Sánchez, Vidal, Bravo, Medel","Sánchez, Vidal, Bravo, Medel | Sánchez,  Vidal,  Aránguiz, Isla | Vidal, Medel,, Pulgar | Bravo, Medel, Isla, Beausejour",,,Rectified programmatically
13234,Chile,easy,Which Chilean golden generation players are aging rapidly in the 2026 cycle?,"Sánchez, Vidal, Bravo, Medel","Sánchez, Vidal, Bravo, Medel | Aránguiz,  Isla,  Beausejour, Valdivia | Paredes, Vargas,, Gutiérrez | Fuenzalida, Rojas, Maripán, Pulgar",,,Rectified programmatically
13284,Chile,easy,Which Chilean player could feature at the 2026 World Cup despite his career's end?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13292,Chile,easy,Which Chilean player from their golden generation may still feature at the 2026 World Cup?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13316,Chile,easy,Which Chilean player was a key figure at both the 2010 and 2014 World Cups?,Arturo Vidal,Arturo Vidal | Gary Medel | Charles Aránguiz | Eduardo Vargas,,,Rectified programmatically
13322,Chile,easy,Which Chilean player was key at the 2010 FIFA World Cup?,Alexis Sánchez,Alexis Sánchez | Eduardo Vargas | Charles Aránguiz | Gary Medel,,,Rectified programmatically
13323,Chile,easy,Which Chilean player was NOT a key figure at both the 2010 and 2014 World Cups?,Gary Medel,Gary Medel | Alexis Sánchez | Arturo Vidal | Claudio Bravo,,,Rectified programmatically
13331,Chile,easy,Which Chilean player will not feature in the new 2026 World Cup generation?,Alexis Sánchez,Alexis Sánchez | Ben Brereton Díaz | Arturo Vidal | Claudio Bravo,,,Rectified programmatically
13335,Chile,easy,Which Chilean player's 2026 squad role is most impacted by the golden generation's aging?,Alexis Sánchez,Alexis Sánchez | Ben Brereton Díaz | Arturo Vidal | Claudio Bravo,,,Rectified programmatically
13336,Chile,easy,Which Chilean player's 2026 World Cup role will represent a new generation?,Ben Brereton Díaz,Ben Brereton Díaz | Alexis Sánchez | Arturo Vidal | Claudio Bravo,,,Rectified programmatically
13341,Chile,medium,Which Chilean players drove their 2010 & 2014 World Cup campaigns?,"Alexis Sánchez, Arturo Vidal","Alexis Sánchez, Arturo Vidal | Claudio Bravo,  Gary Medel | Charles Aránguiz, Eduardo Vargas | Matías Fernández, Jorge Valdivia",,,Rectified programmatically
13342,Chile,easy,Which Chilean players starred in 2010 and 2014 but missed the next two World Cups?,Alexis Sánchez and Arturo,Alexis Sánchez and Arturo Vidal | Eduardo Vargas and Charles Aránguiz | Gary Medel and Claudio Bravo | Matías Fernández and Jorge Valdivia,,,Rectified programmatically
13343,Chile,medium,Which Chilean players were key at both the 2010 and 2014 FIFA World Cup?,"Alexis Sánchez, Arturo Vidal","Alexis Sánchez, Arturo Vidal | Gary Medel,  Charles Aránguiz | Claudio Bravo, Eduardo Vargas | Mauricio Isla, Jorge Valdivia",,,Rectified programmatically
13346,Chile,medium,Which Chilean players were key at the 2010 World Cup?,"Alexis Sánchez, Arturo Vidal","Alexis Sánchez, Arturo Vidal | Mauricio Isla,  Gary Medel | Charles Aránguiz, Eduardo Vargas | Claudio Bravo, Jorge Valdivia",,,Rectified programmatically
13349,Chile,easy,Which Chilean squad generation will debut at the 2026 FIFA World Cup?,A new generation,A new generation | The golden generation | The 2014 generation | The 2010 generation,,,Rectified programmatically
13362,Chile,easy,Which Chilean star may appear at the 2026 World Cup near retirement?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13372,Chile,medium,Which Chilean stars' golden era ended with two straight World Cup non-qualifications?,Alexis Sánchez and Arturo,Alexis Sánchez and Arturo Vidal | Eduardo Vargas and Charles Aránguiz | Claudio Bravo and Gary Medel | Iván Zamorano and Marcelo Salas,,,Rectified programmatically
13370,Chile,easy,Which Chilean stars were key at both the 2010 and 2014 FIFA World Cups?,Alexis Sánchez and Arturo,Alexis Sánchez and Arturo Vidal | Claudio Bravo and Gary Medel | Eduardo Vargas and Charles Aránguiz | Matías Fernández and Jorge Valdivia,,,Rectified programmatically
13383,Chile,easy,Which Chilean veteran may feature at the 2026 FIFA World Cup?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13385,Chile,easy,Which Chilean veteran may play at the 2026 World Cup?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13387,Chile,easy,Which Chilean veteran of the 2014 World Cup is aging rapidly?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Claudio Bravo | Gary Medel,,,Rectified programmatically
13388,Chile,easy,Which Chilean veteran of the 2014 World Cup is part of the aging golden generation?,Alexis Sánchez,Alexis Sánchez | Eduardo Vargas | Charles Aránguiz | Mauricio Isla,,,Rectified programmatically
13390,Chile,easy,Which Chilean veteran will the 2026 World Cup squad replace?,Alexis Sánchez,Alexis Sánchez | Arturo Vidal | Gary Medel | Claudio Bravo,,,Rectified programmatically
33113,Italy,easy,Which city did Italy NOT use for a 2026 World Cup qualifier?,Naples,Naples | Rome | Milan | Turin,,,Rectified programmatically
19633,Denmark,easy,Which club did not feature as a top Danish Superliga side in the 2020s?,FC Nordsjælland,FC Nordsjælland | FC Copenhagen | Brøndby | Midtjylland,,,Rectified programmatically
14408,Colombia,easy,Which Colombia 2026 squad player represents the emerging midfield talent?,Richard Ríos,Richard Ríos | Jefferson Lerma | James Rodríguez | Yerry Mina,,,Rectified programmatically
14439,Colombia,easy,Which Colombia forward is a key option for 2026 World Cup qualifying?,Jhon Córdoba,Jhon Córdoba | Luis Díaz | James Rodríguez | Rafael Santos Borré,,,Rectified programmatically
14444,Colombia,easy,Which Colombia forward is key for the 2026 World Cup cycle?,Jhon Córdoba,Jhon Córdoba | Luis Díaz | Radamel Falcao | Carlos Bacca,,,Rectified programmatically
14445,Colombia,easy,Which Colombia forward scored a crucial goal at the 2015 Copa América?,Carlos Bacca,Carlos Bacca | Radamel Falcao | James Rodríguez | Juan Cuadrado,,,Rectified programmatically
14446,Colombia,easy,Which Colombia forward scored at the 2015 Copa América?,Carlos Bacca,Carlos Bacca | Radamel Falcao | James Rodríguez | Luis Díaz,,,Rectified programmatically
14455,Colombia,easy,Which Colombia goalkeeper became first-choice during 2026 World Cup qualifying?,Camilo Vargas,Camilo Vargas | David Ospina | Álvaro Montero | Kevin Mier,,,Rectified programmatically
14525,Colombia,easy,Which Colombia manager's poor form caused their 2022 World Cup miss?,Reinaldo Rueda,Reinaldo Rueda | Néstor Lorenzo | José Pekerman | Carlos Queiroz,,,Rectified programmatically
14531,Colombia,easy,Which Colombia manager's tenure lasted only two years from 2019 to 2020?,Carlos Queiroz,Carlos Queiroz | José Pekerman | Reinaldo Rueda | Néstor Lorenzo,,,Rectified programmatically
14537,Colombia,easy,Which Colombia midfielder emerged at the 2024 Copa América?,Richard Ríos,Richard Ríos | Jefferson Lerma | Juan Cuadrado | James Rodríguez,,,Rectified programmatically
14540,Colombia,easy,Which Colombia midfielder is noted for providing steel for their 2026 World Cup squad?,Jefferson Lerma,Jefferson Lerma | Richard Ríos | James Rodríguez | Jhon Córdoba,,,Rectified programmatically
14544,Colombia,easy,Which Colombia midfielder was a key tactical starter at the 2024 Copa América?,Jefferson Lerma,Jefferson Lerma | Jhon Córdoba | Richard Ríos | Daniel Muñoz,,,Rectified programmatically
14548,Colombia,easy,Which Colombia player at the 2026 World Cup exemplifies their generational transition?,Richard Ríos,Richard Ríos | James Rodríguez | Yerry Mina | Camilo Vargas,,,Rectified programmatically
14562,Colombia,easy,Which Colombia player for 2026 World Cup qualifying represents an emerging midfield talent?,Richard Ríos,Richard Ríos | Jefferson Lerma | James Rodríguez | Yerry Mina,,,Rectified programmatically
14572,Colombia,easy,Which Colombia player is consistently selected despite not playing in Europe's top leagues?,James Rodríguez,James Rodríguez | Jhon Córdoba | Jefferson Lerma | Richard Ríos,,,Rectified programmatically
14580,Colombia,easy,Which Colombia player is their emerging midfield talent for the 2026 World Cup?,Richard Ríos,Richard Ríos | James Rodríguez | Jefferson Lerma | Yerry Mina,,,Rectified programmatically
14587,Colombia,easy,Which Colombia player provided midfield steel in 2026 World Cup qualifiers?,Jefferson Lerma,Jefferson Lerma | Jhon Córdoba | Richard Ríos | Yerry Mina,,,Rectified programmatically
14686,Colombia,medium,Which Colombia players are driving their 2026 World Cup squad transition?,"Luis Díaz, Richard Ríos","Luis Díaz, Richard Ríos | James Rodríguez,  Yerry Mina | Jhon Córdoba, Jefferson Lerma | Camilo Vargas, Daniel Muñoz",,,Rectified programmatically
14676,Colombia,easy,Which Colombia player's emergence in the 2026 cycle is a key reason for their squad transition?,Richard Ríos,Richard Ríos | Jefferson Lerma | Jhon Córdoba | Daniel Muñoz,,,Rectified programmatically
14687,Colombia,easy,Which Colombia players were key scorers in 2014 & 2018 qualifiers?,James Rodríguez and Falcao,James Rodríguez and Falcao | Luis Díaz and Cuadrado | Martínez and Borré | Ospina and Sánchez,,,Rectified programmatically
14697,Colombia,easy,Which Colombia squad feature explains their 2026 World Cup depth?,Mix of European and,Mix of European and South American players | Experienced domestic-based core | Youth-focused European talent | Primarily MLS-based veterans,,,Rectified programmatically
14698,Colombia,hard,Which Colombia squad is described as a generational transition?,2026 World Cup squad,2026 World Cup squad | 2014 World Cup squad | 2018 World Cup squad | 2022 World Cup squad,,,Rectified programmatically
14730,Colombia,easy,Which Colombian 2026 squad trait helps them adapt to diverse World Cup venues?,Mix of European and,"Mix of European and South American-based players | Experienced core of veterans | Youthful,  energetic pressing style | Tactical flexibility and formations",,,Rectified programmatically
14731,Colombia,easy,Which Colombian 2026 World Cup squad feature represents a generational transition?,A mix of European,A mix of European and South American-based players | A squad of only European-based players | A squad of only South American-based players | A squad of only domestic league players,,,Rectified programmatically
14754,Colombia,easy,Which Colombian club is NOT among Colombia's most historically successful?,Once Caldas,Once Caldas | Millonarios | América de Cali | Atlético Nacional,,,Rectified programmatically
14758,Colombia,easy,Which Colombian club won a Copa Libertadores final in 2016?,Atlético Nacional,Atlético Nacional | Independiente Santa Fe | Millonarios | Deportivo Cali,,,Rectified programmatically
14761,Colombia,easy,Which Colombian clubs dominate their domestic league historically?,"Millonarios, América de Cali,","Millonarios, América de Cali, Atlético Nacional | Independiente Santa Fe,  Deportivo Cali,  Junior | Once Caldas, Deportes Tolima, La Equidad | Envigado, Jaguares",,,Rectified programmatically
14783,Colombia,easy,Which Colombian duo were key scorers in 2014 World Cup qualifying?,James Rodríguez and Falcao,James Rodríguez and Falcao | Juan Cuadrado and Radamel Falcao | James Rodríguez and Juan Cuadrado | Carlos Bacca and Radamel Falcao,,,Rectified programmatically
14791,Colombia,easy,Which Colombian forward is a key part of the team's 2026 World Cup cycle?,Jhon Córdoba,Jhon Córdoba | Radamel Falcao | Luis Díaz | Carlos Bacca,,,Rectified programmatically
14795,Colombia,easy,Which Colombian forward is key for their 2026 World Cup qualifying cycle?,Jhon Córdoba,Jhon Córdoba | Radamel Falcao | Luis Díaz | Carlos Bacca,,,Rectified programmatically
