category_id,country,question,answer,options,difficulty,explanation
12,Denmark,Which Denmark player was a key wing-back with multiple goals at Euro 2020?,Joakim Mæhle,"[""Martin Braithwaite"", ""Mikkel Damsgaard"", ""Yussuf Poulsen""]",easy,Joakim Mæhle is identified in the reference data as the key wing-back who scored multiple goals for Denmark at Euro 2020.
12,Denmark,Which Denmark player was the creative hub for the 2026 World Cup cycle?,Christian Eriksen,"[""Pierre-Emile H\u00f8jbjerg"", ""Rasmus H\u00f8jlund"", ""Andreas Christensen""]",easy,The verified data states Christian Eriksen remains Denmark's creative hub for the 2026 World Cup cycle.
12,Denmark,Which Denmark player was their creative fulcrum before his 2020 cardiac arrest?,Christian Eriksen,"[""Simon Kj\u00e6r"", ""Kasper Schmeichel"", ""Pierre-Emile H\u00f8jbjerg""]",easy,Christian Eriksen is described as Denmark's creative fulcrum in the verified reference data.
12,Denmark,Which Denmark players' club careers give their 2026 squad a multi-league profile?,"Premier League, La Liga,","[""Premier League, La Liga, Bundesliga"", ""Premier League,  Serie A,  Ligue 1"", ""La Liga, Serie A, Bundesliga"", ""Eredivisie, Primeira Liga""]",easy,"The verified fact states Denmark's squad features players from the Premier League, La Liga, and Bundesliga."
12,Denmark,"Which Denmark squad first featured players from the Premier League, La Liga, and Bundesliga?",The 2026 cycle squad,"[""The 2018 World Cup squad"", ""The 2010 World Cup squad"", ""The 2022 World Cup squad""]",hard,The verified data states this composition is for the 2026 World Cup cycle.
12,Cabo Verde,Which diaspora heavily supplies Cabo Verde's 2026 World Cup squad?,Portugal,"[""France"", ""Netherlands"", ""Spain""]",easy,The verified data states Cabo Verde's squad draws heavily from the Portuguese diaspora.
12,DR Congo,Which DR Congo 2026 World Cup squad selection reflected their European league diversity?,"Players from Ligue 1,","[""Players from Ligue 1, Premier League"", ""Players from La Liga,  Serie A"", ""Players from Bundesliga, Eredivisie"", ""Players from Primeira Liga, S\u00fcper Lig""]",medium,"DR Congo's 2026 squad included players from Ligue 1 and the Premier League, reflecting their European league diversity."
12,DR Congo,Which DR Congo attacker is crucial for their 2026 World Cup qualifying hopes?,Yoane Wissa,"[""C\u00e9dric Bakambu"", ""Dieumerci Mbokani"", ""Ben Malango""]",easy,Yoane Wissa is the key attacker for DR Congo as per the verified squad information.
12,DR Congo,Which DR Congo attacker was in the 2026 World Cup qualification squad?,Yoane Wissa,"[""Chancel Mbemba"", ""C\u00e9dric Bakambu"", ""Ga\u00ebl Kakuta""]",medium,Yoane Wissa is the key attacker from the verified DR Congo squad information.
12,DR Congo,Which DR Congo defender did the coach start in a 2026 World Cup qualifier?,Arthur Masuaku,"[""Chancel Mbemba"", ""C\u00e9dric Bakambu"", ""Yoane Wissa""]",easy,"Arthur Masuaku is the key defender from the verified data, while the others are forwards or a different defender."
12,DR Congo,Which DR Congo defender featured in the 2026 World Cup qualifiers?,Arthur Masuaku,"[""C\u00e9dric Bakambu"", ""Yoane Wissa"", ""Silas Katompa""]",easy,Arthur Masuaku is the key defender from the verified list.
12,DR Congo,Which DR Congo defender provided crucial experience for their 2026 World Cup qualifiers?,Chancel Mbemba,"[""Arthur Masuaku"", ""G\u00e9d\u00e9on Kalulu"", ""Brian Bayeye""]",easy,The verified data states Chancel Mbemba provides defensive experience for the DR Congo squad.
12,DR Congo,Which DR Congo defender provides key defensive experience for their 2026 World Cup qualifiers?,Chancel Mbemba,"[""Christian Luyindama"", ""Arthur Masuaku"", ""Dylan Batubinsika""]",easy,Chancel Mbemba is the experienced defender referenced in the verified data for DR Congo's squad.
12,DR Congo,Which DR Congo defender started in key 2026 World Cup qualifiers?,Arthur Masuaku,"[""Chancel Mbemba"", ""C\u00e9dric Bakambu"", ""Yoane Wissa""]",easy,Arthur Masuaku is the key defender from the verified data.
12,DR Congo,Which DR Congo defender was a key part of their 2026 World Cup qualifying campaign?,Arthur Masuaku,"[""Chancel Mbemba"", ""C\u00e9dric Bakambu"", ""Yoane Wissa""]",easy,Arthur Masuaku is identified as a key defender for DR Congo in the verified reference data.
12,DR Congo,Which DR Congo defender was a key player for the 2026 World Cup cycle?,Arthur Masuaku,"[""Chancel Mbemba"", ""C\u00e9dric Bakambu"", ""Yoane Wissa""]",easy,Arthur Masuaku is described as a key defender for DR Congo in the verified reference data.
12,DR Congo,Which DR Congo emerging talent helped them rise in FIFA rankings for 2026 World Cup qualifying?,Silas Katompa,"[""C\u00e9dric Bakambu"", ""Chancel Mbemba"", ""Yoane Wissa""]",medium,Silas Katompa is the emerging talent from the verified reference data.
12,DR Congo,Which DR Congo emerging talent was a key prospect for their 2026 World Cup cycle?,Silas Katompa,"[""C\u00e9dric Bakambu"", ""Chancel Mbemba"", ""Yoane Wissa""]",easy,Silas Katompa is identified in the reference data as an emerging talent for DR Congo.
12,DR Congo,Which DR Congo emerging talent was first selected for the 2026 World Cup cycle?,Silas Katompa,"[""C\u00e9dric Bakambu"", ""Chancel Mbemba"", ""Yoane Wissa""]",easy,Silas Katompa is identified as the emerging talent for the 2026 World Cup cycle in the verified data.
12,DR Congo,Which DR Congo emerging talent was key to their 2026 World Cup qualifying hopes?,Silas Katompa,"[""Yoane Wissa"", ""Arthur Masuaku"", ""Chancel Mbemba""]",easy,Silas Katompa is identified in the reference data as an emerging talent for DR Congo.
12,DR Congo,Which DR Congo forward is a key part of their 2026 World Cup qualifying campaign and plays for Brentford?,Yoane Wissa,"[""C\u00e9dric Bakambu"", ""Chancel Mbemba"", ""Arthur Masuaku""]",easy,Yoane Wissa is described in the reference data as the key forward for DR Congo's 2026 cycle.
12,DR Congo,Which DR Congo forward plays for Brentford for 2026 World Cup qualifying?,Yoane Wissa,"[""C\u00e9dric Bakambu"", ""Chancel Mbemba"", ""Silas Katompa""]",easy,The verified data states Yoane Wissa is a key forward for the 2026 cycle and plays for Brentford.
12,DR Congo,Which DR Congo league clubs produce players for World Cup qualifiers?,TP Mazembe and AS,"[""TP Mazembe and AS Vita Club"", ""DC Motema Pembe"", ""FC Saint Eloi Lupopo"", ""AS Dragons""]",easy,"TP Mazembe and AS Vita Club are featured clubs in DR Congo's top domestic league, Linafoot."
12,DR Congo,Which DR Congo player is described as an emerging talent for the 2026 World Cup cycle?,Silas Katompa,"[""C\u00e9dric Bakambu"", ""Chancel Mbemba"", ""Yoane Wissa""]",easy,The verified reference data specifically lists Silas Katompa as an emerging talent for DR Congo.
12,DR Congo,Which DR Congo player is emerging talent?,Silas Katompa,"[""C\u00e9dric Bakambu"", ""Chancel Mbemba"", ""Yoane Wissa""]",easy,Silas Katompa is noted as an emerging talent in the reference data.
12,DR Congo,Which DR Congo player provides defensive experience for their 2026 FIFA World Cup squad?,Chancel Mbemba,"[""C\u00e9dric Bakambu"", ""Arthur Masuaku"", ""Ga\u00ebl Kakuta""]",easy,The reference data states Chancel Mbemba provides defensive experience for DR Congo.
12,DR Congo,Which DR Congo rival region has faced them in several AFCON matches?,North African nations,"[""West African nations"", ""Southern African nations"", ""East African nations""]",easy,The verified fact states DR Congo has participated in several AFCON matches against North and West African rivals.
12,DR Congo,"Which DR Congo squad for 2026 qualifiers drew players from Ligue 1, Premier League, and?",Other European leagues,"[""Major League Soccer"", ""Saudi Pro League"", ""Brazilian S\u00e9rie A""]",easy,"The verified data states DR Congo's squad features players from Ligue 1, the Premier League, and other European leagues."
12,DR Congo,Which DR Congo squad for 2026 qualifiers featured Ligue 1 and Premier League players?,2026 World Cup qualifiers,"[""2022 World Cup qualifiers"", ""2023 Africa Cup of Nations"", ""2025 Africa Cup of Nations""]",hard,The verified fact describes the composition of DR Congo's squad for the 2026 FIFA World Cup qualification campaign.
12,DR Congo,Which DR Congo striker earned his 40th cap before the 2022 FIFA World Cup?,Cédric Bakambu,"[""Chancel Mbemba"", ""Yoane Wissa"", ""Arthur Masuaku""]",easy,"The verified data states Cédric Bakambu is a key striker with over 40 caps, meaning he reached that milestone before the 2022 tournament."
12,DR Congo,Which DR Congo striker earned over 40 caps by the 2026 World Cup cycle?,Cédric Bakambu,"[""Dieumerci Mbokani"", ""Benik Afobe"", ""Fiston Mayele""]",easy,The verified data states Cédric Bakambu is a key striker with over 40 caps.
12,DR Congo,Which DR Congo striker had over 40 caps by 2024?,Cédric Bakambu,"[""Yoane Wissa"", ""Chancel Mbemba"", ""Arthur Masuaku""]",easy,The verified fact states Cédric Bakambu is a key striker with over 40 caps.
12,DR Congo,Which DR Congo striker had over 40 caps by the 2023 AFCON?,Cédric Bakambu,"[""Yoane Wissa"", ""Chancel Mbemba"", ""Dieumerci Mbokani""]",easy,The verified fact states Cédric Bakambu is a key striker with over 40 caps.
12,DR Congo,Which DR Congo striker in 2022 World Cup qualifiers also had over 40 caps?,Cédric Bakambu,"[""Dieumerci Mbokani"", ""Benik Afobe"", ""F\u00e9lix Katongo""]",easy,Cédric Bakambu is the key DR Congo striker with over 40 caps mentioned in the reference data.
12,DR Congo,Which DR Congo striker with over 40 caps was a key part of their 2022 World Cup qualifying squad?,Cédric Bakambu,"[""Yoane Wissa"", ""Chancel Mbemba"", ""Arthur Masuaku""]",easy,Cédric Bakambu is the key striker with over 40 caps referenced in the verified data.
12,DR Congo,Which DR Congo talent emerged during 2026 World Cup qualifying?,Silas Katompa,"[""Yoane Wissa"", ""C\u00e9dric Bakambu"", ""Chancel Mbemba""]",easy,Silas Katompa is identified in the verified data as an emerging talent for DR Congo.
12,DR Congo,Which DR Congo World Cup qualification failure happened before 2026?,Failed to qualify for,"[""Failed to qualify for 2022"", ""Failed to qualify for 2018"", ""Failed to qualify for 2014"", ""Failed to qualify for 2010""]",hard,"DR Congo failed to qualify for the 2022 FIFA World Cup, one of their multiple failures."
12,Netherlands,Which Dutch Ajax players left for Barcelona and Juventus after the 2018-19 domestic double?,De Jong and De,"[""De Jong and De Ligt"", ""Van Dijk and Wijnaldum"", ""Bergkamp and Cruyff"", ""Van de Beek and Ziyech""]",easy,Frenkie de Jong joined Barcelona and Matthijs de Ligt joined Juventus after Ajax's 2018-19 Eredivisie and KNVB Cup wins.
12,Netherlands,Which Dutch club's role is distinct for exporting talent to Europe's top leagues?,PSV Eindhoven,"[""Ajax Amsterdam"", ""Feyenoord Rotterdam"", ""AZ Alkmaar""]",easy,"The verified fact states that PSV Eindhoven regularly exports talent to Europe's top leagues, while the other clubs are primarily known for different achievements like Champions League runs or domestic success."
12,Netherlands,Which Dutch forward was a key player at both the 2022 World Cup and Euro 2024?,Cody Gakpo,"[""Memphis Depay"", ""Donyell Malen"", ""Xavi Simons""]",easy,The reference data explicitly states Cody Gakpo was a key player at both the 2022 World Cup and Euro 2024.
12,Netherlands,Which Dutch philosophy influenced global coaching tactics by 2022?,Total Football,"[""Cruyff Turn"", ""Dutch Courage"", ""Clockwork Orange""]",easy,The reference data states Dutch football's 'Total Football' philosophy continues to influence coaching and tactics worldwide.
12,Netherlands,Which Dutch player is the midfield conductor when fit for the 2026 cycle?,Frenkie de Jong,"[""Memphis Depay"", ""Denzel Dumfries"", ""Xavi Simons""]",easy,Frenkie de Jong is described in the verified data as the midfield conductor when fit.
12,Netherlands,Which Dutch player was a key scorer in both the 2022 and 2026 World Cup qualifying campaigns?,Memphis Depay,"[""Arjen Robben"", ""Wesley Sneijder"", ""Robin van Persie""]",easy,The verified data states Memphis Depay was a key scorer in both the 2022 and 2026 World Cup qualifying campaigns for the Netherlands.
12,Netherlands,Which Dutch players were key scorers in the 2022 and 2026 FIFA World Cup qualifying campaigns?,Memphis Depay and Cody,"[""Memphis Depay and Cody Gakpo"", ""Virgil van Dijk and Frenkie de Jong"", ""Robin van Persie and Arjen Robben"", ""Wout Weghorst and Steven Bergwijn""]",easy,Memphis Depay and Cody Gakpo are the players specifically named as key scorers in those campaigns.
12,Netherlands,Which Dutch players were key scorers in the 2022 FIFA World Cup qualifiers?,Memphis Depay and Cody,"[""Memphis Depay and Cody Gakpo"", ""Frenkie de Jong and Virgil van Dijk"", ""Robin van Persie and Arjen Robben"", ""Wout Weghorst and Steven Bergwijn""]",easy,The verified data states Memphis Depay and Cody Gakpo were key scorers in the 2022 qualifying campaign.
12,Ecuador,Which Ecuador defender is a key European-based player for the 2026 World Cup cycle?,Piero Hincapié,"[""Mois\u00e9s Caicedo"", ""Pervis Estupi\u00f1\u00e1n"", ""Enner Valencia""]",easy,The verified fact states Piero Hincapié provides defensive quality for Ecuador's 2026 cycle.
12,Ecuador,Which Ecuador defender provided key defensive quality for their 2026 World Cup qualifying campaign?,Piero Hincapié,"[""Pervis Estupi\u00f1\u00e1n"", ""Mois\u00e9s Caicedo"", ""Enner Valencia""]",easy,The verified data states Piero Hincapié provides the defensive quality for Ecuador.
12,Ecuador,Which Ecuador emerging talent contributed to their 2026 World Cup cycle?,Jeremy Sarmiento,"[""Gonzalo Plata"", ""Pervis Estupi\u00f1\u00e1n"", ""Mois\u00e9s Caicedo""]",easy,Jeremy Sarmiento is identified in the reference data as an emerging talent for Ecuador's 2026 cycle.
12,Ecuador,Which Ecuador midfielder is the squad's star for the 2026 World Cup cycle?,Moisés Caicedo,"[""Piero Hincapi\u00e9"", ""Pervis Estupi\u00f1\u00e1n"", ""Enner Valencia""]",easy,The verified reference data states Moisés Caicedo is the midfield star for Ecuador's 2026 cycle.
12,Ecuador,Which Ecuador player is an emerging talent for the 2026 cycle?,Jeremy Sarmiento,"[""Gonzalo Plata"", ""Pervis Estupi\u00f1\u00e1n"", ""Mois\u00e9s Caicedo""]",easy,Jeremy Sarmiento is explicitly listed as an emerging talent in the verified data.
12,Ecuador,Which Ecuador player is winding down his international career for the 2026 World Cup?,Enner Valencia,"[""Piero Hincapi\u00e9"", ""Pervis Estupi\u00f1\u00e1n"", ""Mois\u00e9s Caicedo""]",easy,The reference data states Enner Valencia is approaching the end of his international career.
12,Ecuador,Which Ecuador squad had more European-based players for the 2026 World Cup cycle?,Ecuador's 2026 squad,"[""Ecuador's 2022 squad"", ""Ecuador's 2014 squad"", ""Ecuador's 2006 squad""]",medium,The verified data states Ecuador's squad features a growing number of European-based players for the 2026 cycle.
12,Ecuador,Which Ecuador star is the designated midfield leader for the 2026 World Cup cycle?,Moisés Caicedo,"[""Rodrigo De Paul"", ""Casemiro"", ""Mat\u00edas Vecino""]",easy,Moisés Caicedo is identified as Ecuador's midfield star for the 2026 cycle in the verified data.
